Ballads of Zimara: Riddlestone Remediation Services
Custom
CheckAndSet -Completed "Ballads of Zimara: Riddlestone Remediation Services" 291
0 0 0
Custom
MakeActiveQuest "Ballads of Zimara: Riddlestone Remediation Services"
0 0 0
Custom
CheckAndSet -ActiveQuest "Ballads of Zimara: Riddlestone Remediation Services" 22
0 0 0
1068.03 179.45 754.65
Custom
HailActorGetQuest -Actor "Crestcry" 5 1
1068.03 179.45 754.65
1065.63 177.40 745.38
1067.05 176.88 725.85
1072.52 177.00 710.32
Custom
HailActor "Oolchimedes" 11 1
1072.52 177.00 710.32
1068.96 177.20 720.42
1068.30 176.93 721.19
1068.30 176.93 721.19
Custom
FastTravel "The Barren Sky" 
0 0 0
-580.14 -49.25 -409.88
Custom
ClickActor zone_to_norrath TRUE FALSE 50
-589.04 -46.54 -401.60
Custom
TravelMap "Splendor Sky Aerie"
0 0 0
Custom
WaitForZoning
0 0 0
-332.52 119.12 627.12
-332.52 225 627.12
-242.52 225 547.12
-147.52 225 487.12
-57.52 225 427.12
37.52 225 387.12
107.52 225 327.12
197.52 225 287.12
287.52 225 227.12
377.52 225 178.47
467.52 225 178.47
557.52 225 178.47
647.52 225 178.47
675.14 151.26 178.47
675.14 61.26 178.47
Custom
Path -PL 33 -L -QA "-QD|200|-A|noxious swarm larvae|-T|QSC:swarm larvae|-E|H" -QA "-QD|200|-A|a wild aeraquis|-T|QSC:aeraquis|-E|K" -CT "QSC:I gathered the"
668.60 95.97 176.67
723.26 95.97 165.77
706.99 95.97 220.49
739.12 95.97 197.62
758.52 95.97 231.49
802.31 95.97 231.99
817.44 95.97 173.68
851.69 95.97 148.00
777.74 95.97 151.87
759.76 95.97 52.40
774.68 95.97 -18.99
718.79 95.97 37.24
669.97 95.97 59.29
683.75 95.97 79.72
647.49 113.70 62.33
626.07 95.97 118.54
619.64 95.97 177.75
571.44 93.95 197.02
521.64 95.97 197.67
455.87 105.12 186.27
449.15 98.10 217.98
433.12 98.10 258.28
380.16 98.10 283.29
364.37 98.10 384.01
346.40 81.31 281.57
450.09 98.10 447.49
504.75 98.10 405.49
537.05 98.10 348.28
560.34 103.67 403.73
601.41 105.16 451.70
630.31 103.95 488.93
720.31 200 538.93
810.31 200 588.93
900.31 200 638.93
990.31 200 688.93
1042.89 200 764.90
1042.89 174.06 764.90
1065.72 178.80 749.72
Custom
HailActor "Miranna Ameema" 5 1 
1065.72 178.80 749.72
951.06 164.86 756.11
929.35 161.86 760.16
Custom
ClickActor "Fly to Sanctuary"
929.35 161.86 760.16
Custom
TravelMap "Sanctuary"
929.35 161.86 760.16
348.22 252.95 730.41
344.20 252.99 742.21
344.20 320.56 742.21
309.54 313.74 655.18
260.60 293.91 520.77
232.89 289.60 437.92
203.57 286.44 345.07
184.51 287.16 293.68
157.02 290.13 219.60
123.46 293.06 149.49
82.10 281.96 140.22
52.62 257.69 88.07
18.37 255.45 63.03
-31.85 253.65 29.61
-24.83 256.67 4.86
Custom
PauseCombatBot 1
-24.76 256.71 4.42
Custom
Path -PL 59 -L -QA "-MTD|19|-A|a Felfeather Shield|-T|QSC:7/7|-E|UseItem-Potion of Vigorous Unmaking" -CT "QSC: I destroyed the unstable"
-24.76 256.71 4.42
-33.98 253.51 28.12
-30.10 254.56 51.03
-2.16 254.62 55.40
20.78 255.70 54.78
30.50 255.04 48.22
39.66 255.32 58.00
69.09 260.42 96.22
66.24 256.38 114.93
55.63 260.29 138.83
23.54 256.43 145.72
17.37 258.12 150.87
9.76 255.33 137.78
52.33 255.40 104.41
24.86 255.01 65.99
-27.61 254.61 52.90
-30.10 254.56 51.03
-30.10 254.56 51.03
-26.70 254.26 26.00
-24.76 256.71 4.42
0.98 255.69 -42.09
17.15 256.06 -67.29
10.63 243.03 -89.98
5.73 233.93 -120.56
10.33 236.49 -152.39
13.90 236.47 -172.85
30.34 239.90 -185.62
30.51 238.68 -196.23
30.53 236.57 -218.70
36.18 236.88 -238.30
42.84 237.03 -254.29
57.59 240.46 -251.25
70.26 248.89 -237.30
75.35 255.62 -220.13
84.08 268.96 -169.63
82.92 264.62 -189.69
70.11 255.84 -217.58
65.41 245.27 -241.88
65.68 240.68 -265.26
78.52 240.00 -277.75
104.14 239.56 -282.53
130.50 239.02 -276.68
151.08 238.94 -271.05
160.92 266.54 -243.56
171.98 239.08 -260.50
185.04 239.75 -253.14
200.43 245.70 -245.19
226.18 252.09 -223.22
234.20 247.57 -239.26
253.74 247.25 -280.33
257.36 248.18 -291.18
257.36 248.18 -291.18
250.76 244.92 -270.73
210.79 242.86 -257.65
172.74 239.05 -260.98
108.82 239.59 -271.18
34.63 238.77 -271.67
18.58 243.03 -267.14
48.56 237.88 -261.33
44.01 237.37 -249.79
Custom
PauseCombatBot 0
44.01 237.37 -249.79
Custom
FastTravel "The Barren Sky"
0 0 0
Custom
ClickActor zone_to_norrath TRUE FALSE 50
-589.04 -46.54 -401.60
Custom
TravelMap "Splendor Sky Aerie"
0 0 0
Wait
20
-326.54 116.98 606.82
-326.54 116.98 606.82
-329.98 122.85 584.16
-329.98 170.63 584.16
-259.03 188.18 631.55
-135.57 221.67 712.75
-26.09 260.68 784.64
40.85 282.14 830.64
109.10 303.71 877.28
149.30 303.61 865.88
149.30 280.74 865.88
Custom
ClickActor "Fly to Preening Island"
149.19 280.74 863.85
Custom
TravelMap "Preening Island"
149.19 280.74 863.85
Wait
20
-308.94 193.75 1110.01
-308.13 193.41 1107.83
-345.36 195.91 1102.26
-378.95 197.51 1092.94
-404.95 204.87 1085.73
-434.22 215.39 1085.32
-461.06 221.14 1086.35
-483.07 226.32 1077.27
-489.75 227.39 1073.15
Wait
10
-483.91 227.50 1073.49
Custom
HailActor "Miranna Ameema" 5 1 
-483.91 227.50 1073.49
-434.02 214.64 1087.75
-343.74 195.66 1100.17
-302.74 192.20 1105.56
Custom
ClickActor "Fly to Sanctuary" 
-302.74 192.20 1105.56
Custom
TravelMap "Sanctuary"
-302.74 192.20 1105.56
Wait
20
150.49 281.34 862.64
114.99 252.54 783.26
149.19 280.74 863.85
167.98 281.45 849.86
206.03 281.25 849.49
256.34 275.80 831.89
301.72 263.04 804.00
241.05 229.27 711.63
174.85 207.32 659.92
117.05 166.17 581.72
99.71 133.23 511.43
80.80 97.80 429.48
61.24 55.97 343.88
7.70 39.90 328.60
Custom
PauseCombatBot 1
6.29 44.31 355.66
Custom
Path -PL 10 -L -QA "-MTD|19|-A|a Hoot Totem|-T|QSC:6/6|-E|UseItem-Potion of Vigorous Unmaking" -CT "QSC: I destroyed the hoot"
6.29 44.31 355.66
6.29 44.31 355.66
-7.59 37.82 317.00
-19.34 41.11 292.60
-20.33 42.25 287.63
3.78 37.83 295.95
63.01 39.95 302.67
104.31 40.68 268.75
128.05 40.86 247.83
160.16 41.20 226.92
184.32 42.81 247.16
219.24 42.82 271.08
238.47 47.19 288.07
255.60 41.89 294.55
269.42 43.14 325.09
277.65 40.78 370.14
278.27 41.48 386.39
205.41 84.45 396.14
146.36 104.63 434.24
24.97 81.37 404.93
-26.88 67.37 395.77
-102.00 40.95 399.16
-200.75 66.41 437.18
-290.46 90.75 474.34
-335.54 111.37 560.30
-325.78 118.59 642.41
Custom
PauseCombatBot 0
-325.78 118.59 642.41
Custom
HailActor "Miranna Ameema" 5 1 
-323.79 118.56 642.41
